time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473474712	8.63269	-7.04558	-2.62543	2.29745	0.259517	radar	0.464468	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.67838	-7.21711	-2.65443	2.25239	0.20133	lidar	2.37092	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.76389	-7.33575	-2.74331	2.25576	0.195139	radar	0.35619	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.82367	-7.4751	-2.7601	2.23424	0.164338	lidar	0.688421	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.903	-7.59482	-2.69164	2.2346	0.155389	radar	0.346956	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.9536	-7.75549	-2.71198	2.19943	0.11223	lidar	1.28731	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	9.02667	-7.87575	-2.62913	2.19666	0.10286	radar	0.348217	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.06462	-8.04581	-2.66052	2.15131	0.0525304	lidar	1.71227	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.13637	-8.16966	-2.6288	2.14822	0.0463879	radar	0.136473	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.19693	-8.30896	-2.64025	2.13205	0.0279686	lidar	0.228637	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.27791	-8.44183	-2.88742	2.13345	0.0298173	radar	1.16374	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.32079	-8.59336	-2.90271	2.10244	-0.00226306	lidar	0.733222	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.38466	-8.71703	-2.87146	2.09709	-0.00768113	radar	0.221073	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.42808	-8.87459	-2.90174	2.06594	-0.0382445	lidar	0.642284	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.47016	-8.98462	-2.44412	2.04934	-0.0573008	radar	3.77744	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.50619	-9.12372	-2.45713	2.02321	-0.0799483	lidar	0.371441	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.56589	-9.25631	-2.56795	2.01686	-0.0809316	radar	0.312233	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.60155	-9.40666	-2.5887	1.98848	-0.104391	lidar	0.380777	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.66537	-9.55182	-2.69561	1.98269	-0.103565	radar	0.30981	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.70709	-9.70876	-2.72214	1.95862	-0.121619	lidar	0.231678	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.77423	-9.86266	-2.93443	1.95618	-0.115989	radar	1.17834	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.80611	-10.0164	-2.95212	1.9301	-0.135913	lidar	0.278441	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.82874	-10.1309	-2.49929	1.90464	-0.159816	radar	3.47898	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.83518	-10.2958	-2.54419	1.86055	-0.194511	lidar	0.798218	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.87904	-10.4458	-2.71623	1.85166	-0.190521	radar	0.565608	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.90126	-10.6078	-2.74365	1.82393	-0.207468	lidar	0.194683	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.91795	-10.7297	-2.4497	1.79911	-0.225227	radar	1.47311	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.9164	-10.8889	-2.49331	1.75879	-0.252534	lidar	0.50509	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.93633	-11.0259	-2.48936	1.74106	-0.256439	radar	0.0717782	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.9216	-11.1922	-2.54233	1.69465	-0.287928	lidar	0.686893	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.94046	-11.3363	-2.67409	1.68254	-0.283561	radar	0.379331	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.92635	-11.5002	-2.73349	1.64256	-0.308941	lidar	0.509134	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.91677	-11.6246	-2.4206	1.60602	-0.33557	radar	2.13446	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.8686	-11.7976	-2.50544	1.54501	-0.377215	lidar	1.22937	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.84934	-11.9169	-2.29595	1.509	-0.397206	radar	0.973376	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.78412	-12.0856	-2.39875	1.44224	-0.441005	lidar	1.3906	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.74347	-12.1781	-2.02781	1.38956	-0.478753	radar	2.94804	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.67172	-12.3152	-2.10851	1.32553	-0.515071	lidar	1.10502	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.61596	-12.3655	-1.56995	1.25374	-0.572258	radar	6.8071	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.52032	-12.4916	-1.71213	1.17233	-0.620057	lidar	1.97409	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.46748	-12.5405	-1.29996	1.0969	-0.67458	radar	6.23224	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.3234	-12.6797	-1.57434	0.982141	-0.748102	lidar	5.22949	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.26008	-12.7458	-1.52478	0.922442	-0.769548	radar	0.744594	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	9.10033	-12.8841	-1.83623	0.813608	-0.831975	lidar	4.34697	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	9.00601	-12.9492	-1.80972	0.735809	-0.869451	radar	1.38013	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.80464	-13.0938	-2.21593	0.628091	-0.924613	lidar	4.70411	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.58783	-13.1415	-2.3047	0.398534	-1.15104	radar	20.2642	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.40712	-13.2021	-2.4826	0.308356	-1.17458	lidar	1.46296	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.20333	-13.2345	-2.81753	0.176691	-1.26852	radar	4.1182	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	8.03828	-13.2452	-2.87215	0.0982329	-1.28107	lidar	0.802326	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.94753	-13.2639	-2.51916	0.0717648	-1.21939	radar	2.97196	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.75662	-13.284	-2.67201	0.0058984	-1.21435	lidar	0.871867	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.54806	-13.2685	-3.05176	-0.0896625	-1.25764	radar	2.94847	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.38309	-13.2277	-3.03643	-0.173084	-1.27036	lidar	0.435769	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.27483	-13.2138	-2.62453	-0.221022	-1.23413	radar	2.92165	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.11041	-13.1804	-2.68771	-0.284684	-1.2286	lidar	0.234355	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.98621	-13.1454	-2.53081	-0.34557	-1.2176	radar	0.505656	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.79471	-13.1165	-2.67225	-0.385868	-1.1901	lidar	1.04606	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.73791	-13.1009	-1.92656	-0.433419	-1.15478	radar	8.75489	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.58227	-13.085	-2.04523	-0.460504	-1.11957	lidar	1.21919	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.4586	-13.0263	-2.18376	-0.518681	-1.11754	radar	0.56376	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.29342	-12.9871	-2.29282	-0.544338	-1.08287	lidar	1.34023	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.12517	-12.8812	-2.86244	-0.609112	-1.09629	radar	4.63568	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.95397	-12.8055	-2.9309	-0.640944	-1.06861	lidar	0.699154	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.8539	-12.7461	-2.53958	-0.682477	-1.04544	radar	2.53602	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.68512	-12.6851	-2.62452	-0.694902	-1.00205	lidar	1.41763	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.555	-12.5818	-2.81365	-0.7456	-1.00034	radar	0.689903	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.37795	-12.4996	-2.89862	-0.754891	-0.955867	lidar	1.45374	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.26834	-12.4042	-2.77445	-0.799623	-0.946755	radar	0.376128	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.12636	-12.3111	-2.8148	-0.822745	-0.9188	lidar	0.514254	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.03598	-12.2194	-2.7375	-0.863356	-0.913247	radar	0.276845	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.92438	-12.1232	-2.76292	-0.891214	-0.89583	lidar	0.216566	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.86112	-12.0418	-2.44582	-0.934059	-0.891333	radar	1.67759	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.78604	-11.9417	-2.45287	-0.976328	-0.888925	lidar	0.0123848	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.67511	-11.7868	-3.02712	-1.01623	-0.886197	radar	5.53145	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.58352	-11.6552	-3.047	-1.05251	-0.877856	lidar	0.128794	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.54512	-11.5713	-2.48151	-1.09892	-0.878148	radar	5.37641	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.50831	-11.4562	-2.46948	-1.15482	-0.890079	lidar	0.1202	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.41283	-11.2618	-3.23205	-1.19367	-0.879063	radar	8.99494	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.38316	-11.0826	-3.22768	-1.26653	-0.903283	lidar	0.39395	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.3952	-10.9898	-2.29983	-1.34608	-0.937665	radar	12.7215	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.39519	-10.8619	-2.2938	-1.41521	-0.955157	lidar	0.251359	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.37737	-10.7243	-2.44943	-1.46635	-0.952777	radar	0.561551	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.38866	-10.5798	-2.46416	-1.5361	-0.969585	lidar	0.210431	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.3884	-10.4353	-2.53535	-1.58983	-0.969023	radar	0.113749	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.40995	-10.2839	-2.56122	-1.65591	-0.981158	lidar	0.144168	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.43157	-10.1443	-2.57141	-1.71352	-0.984628	radar	0.121799	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.48419	-9.98784	-2.61858	-1.78984	-1.00604	lidar	0.366634	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.52558	-9.84004	-2.64028	-1.85012	-1.01077	radar	0.216447	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.59457	-9.68363	-2.69825	-1.92378	-1.02819	lidar	0.287	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.65788	-9.54413	-2.71498	-1.98551	-1.03308	radar	0.127435	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.75539	-9.3931	-2.78807	-2.06402	-1.05414	lidar	0.37784	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.81582	-9.23275	-3.01743	-2.08868	-1.00868	radar	1.88089	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.91843	-9.07652	-3.07441	-2.15239	-1.0166	lidar	0.121267	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	5.03812	-8.95828	-2.9557	-2.2402	-1.05857	radar	1.05833	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.14062	-8.83719	-2.94532	-2.29771	-1.05784	lidar	0.00379425	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.21396	-8.70055	-3.0323	-2.30744	-0.990944	radar	2.37059	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.33559	-8.57168	-3.06457	-2.36254	-0.99155	lidar	0.0374917	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.41463	-8.44235	-3.08092	-2.36951	-0.924624	radar	2.20739	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.51151	-8.3443	-2.98683	-2.41369	-0.918643	lidar	0.192019	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.54294	-8.22339	-2.96055	-2.36788	-0.779685	radar	11.8063	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.65405	-8.1077	-2.99717	-2.40307	-0.776142	lidar	0.141191	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.76984	-7.98731	-3.01212	-2.43334	-0.759345	radar	0.4312	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.88482	-7.88064	-2.98573	-2.46968	-0.75443	lidar	0.138814	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	6.00608	-7.7761	-2.9729	-2.50231	-0.741985	radar	0.165957	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.14281	-7.6758	-2.99252	-2.54209	-0.740995	lidar	0.0115678	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.21469	-7.58561	-2.80921	-2.53361	-0.667392	radar	3.61891	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.34037	-7.4896	-2.86293	-2.56212	-0.662441	lidar	0.137827	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.42632	-7.39731	-2.67576	-2.55952	-0.599715	radar	3.02256	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.55678	-7.30239	-2.71903	-2.58691	-0.594036	lidar	0.124056	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.63977	-7.22921	-2.55413	-2.58965	-0.549158	radar	1.925	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.7639	-7.12961	-2.64594	-2.60431	-0.535906	lidar	0.567794	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.87685	-7.05799	-2.65142	-2.62818	-0.533177	radar	0.153926	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.98774	-6.98371	-2.65508	-2.64829	-0.527054	lidar	0.19535	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.09466	-6.90943	-2.55025	-2.66112	-0.50392	radar	0.773369	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.2383	-6.81919	-2.63546	-2.67829	-0.492241	lidar	0.282285	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.3016	-6.75361	-2.3107	-2.66608	-0.435619	radar	3.856	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.42566	-6.66069	-2.4184	-2.66893	-0.415364	lidar	0.763561	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.53951	-6.60003	-2.44124	-2.68706	-0.412272	radar	0.0765562	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.65996	-6.52098	-2.50181	-2.69424	-0.398196	lidar	0.358281	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.83012	-6.45899	-2.87809	-2.74011	-0.44153	radar	3.82689	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.96714	-6.38827	-2.90839	-2.75347	-0.432518	lidar	0.139797	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.00886	-6.32773	-2.17059	-2.72064	-0.342987	radar	12.5849	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.1386	-6.2408	-2.26574	-2.7188	-0.320953	lidar	0.62235	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.19814	-6.18205	-1.88951	-2.70604	-0.277886	radar	4.18717	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.32251	-6.08582	-2.02138	-2.69234	-0.247563	lidar	1.16205	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.49038	-6.0173	-2.51865	-2.72423	-0.280224	radar	5.1747	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.63473	-5.92665	-2.6	-2.71946	-0.259432	lidar	0.514155	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.76054	-5.85749	-2.58485	-2.72402	-0.248972	radar	0.442558	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.91699	-5.75689	-2.69573	-2.71342	-0.223506	lidar	0.697793	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.98144	-5.68801	-2.27438	-2.68378	-0.166186	radar	4.65219	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.11401	-5.58203	-2.40977	-2.66039	-0.133279	lidar	1.16963	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.22051	-5.5135	-2.31677	-2.65542	-0.116918	radar	0.413296	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.34573	-5.42	-2.38832	-2.64179	-0.0967177	lidar	0.436447	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.37005	-5.35129	-1.70692	-2.59143	-0.01774	radar	11.1955	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.49312	-5.22815	-1.89867	-2.55224	0.0234944	lidar	1.89744	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.58368	-5.15172	-1.91898	-2.53861	0.0364313	radar	0.622028	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.71016	-5.013	-2.11769	-2.49377	0.079499	lidar	2.11867	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.81578	-4.9315	-2.1593	-2.48529	0.0845514	radar	0.489924	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.93703	-4.79637	-2.3166	-2.4475	0.117658	lidar	1.23389	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0287	-4.70779	-2.35055	-2.43376	0.125046	radar	0.381032	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1418	-4.56917	-2.5068	-2.39577	0.156798	lidar	1.17981	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2121	-4.45935	-2.33281	-2.34936	0.205327	radar	1.98368	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3243	-4.30072	-2.50394	-2.30585	0.237496	lidar	1.1997	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4379	-4.18838	-2.66755	-2.30953	0.211349	radar	1.16447	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5508	-4.03105	-2.79533	-2.27678	0.232456	lidar	0.550983	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.66	-3.9086	-2.86688	-2.27139	0.221024	radar	0.184109	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7607	-3.77361	-2.89727	-2.25236	0.227638	lidar	0.0616665	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8628	-3.6473	-2.9004	-2.2393	0.229034	radar	0.0656638	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9627	-3.49636	-2.95928	-2.21584	0.239709	lidar	0.156603	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9969	-3.3679	-2.58473	-2.14441	0.325537	radar	6.47174	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0729	-3.21707	-2.65572	-2.1133	0.338456	lidar	0.259497	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1151	-3.08307	-2.52855	-2.06277	0.382643	radar	1.7825	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.181	-2.92269	-2.62149	-2.02776	0.396535	lidar	0.328098	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1648	-2.78455	-2.29747	-1.92177	0.520341	radar	11.6715	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1993	-2.62832	-2.38495	-1.87703	0.535727	lidar	0.554308	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2052	-2.48116	-2.34272	-1.79684	0.612409	radar	4.26569	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2235	-2.3238	-2.42123	-1.75008	0.624658	lidar	0.452261	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.31	-2.23413	-2.36431	-1.82133	0.462474	radar	17.5419	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3502	-2.04223	-2.56016	-1.78739	0.470506	lidar	0.697163	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2962	-1.8958	-2.40733	-1.64674	0.641112	radar	17.1835	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.2979	-1.71606	-2.54269	-1.60043	0.651511	lidar	0.576628	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2991	-1.56826	-2.57087	-1.56132	0.656674	radar	0.056277	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2923	-1.39548	-2.66224	-1.52084	0.660362	lidar	0.208219	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2382	-1.21231	-2.87075	-1.42262	0.753987	radar	5.53555	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.2026	-1.05717	-2.86911	-1.37549	0.759092	lidar	0.118132	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0834	-0.837307	-3.35922	-1.2385	0.901955	radar	13.266	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.006	-0.692881	-3.28023	-1.17821	0.912576	lidar	0.327505	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9467	-0.549827	-3.12657	-1.14006	0.891329	radar	0.659454	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.866	-0.413357	-3.08057	-1.0844	0.898227	lidar	0.0958362	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6906	-0.210464	-3.85827	-0.968136	1.01297	radar	16.927	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5738	-0.125294	-3.67855	-0.895693	1.03748	lidar	1.06819	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.4922	-0.0253674	-3.20367	-0.85758	1.0001	radar	3.90848	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.3717	0.0153697	-2.99612	-0.769895	1.03661	lidar	1.77169	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2271	0.123983	-3.19061	-0.698746	1.05821	radar	1.50246	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0874	0.139199	-3.00858	-0.599883	1.10297	lidar	2.31116	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.9433	0.210297	-3.01041	-0.528543	1.11518	radar	0.558166	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.79451	0.216105	-2.89889	-0.429856	1.15554	lidar	1.72481	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.69816	0.229721	-2.36292	-0.356253	1.16007	radar	3.80676	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.57607	0.236148	-2.32015	-0.273039	1.18093	lidar	0.470889	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.43625	0.267881	-2.52505	-0.206813	1.18417	radar	1.01046	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.29313	0.254682	-2.50903	-0.116732	1.20983	lidar	0.741071	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.14576	0.263816	-2.58129	-0.0474489	1.21269	radar	0.160511	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.99236	0.260325	-2.60171	0.0251554	1.21789	lidar	0.189919	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.84194	0.256126	-2.71721	0.08776	1.21363	radar	0.333551	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.68546	0.242229	-2.73392	0.152423	1.21081	lidar	0.0977174	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.53211	0.218564	-2.76463	0.215818	1.20709	radar	0.0770019	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.38084	0.199264	-2.76689	0.268876	1.19302	lidar	0.184287	8.35775	0.250149	8.35	0.25	-2.72395	0
